"StandID","Year","Aboveground_Total_Live","Aboveground_Merch_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","Total_Removed_Carbon","Carbon_Released_From_Fire","Stand_CN","time","FOR","hard_pulp","soft_pulp","hard_saw","soft_saw","tot_tC_ac_100"
"OAK_BAU",2014,18.7098541259766,10.8496923446655,4.15560007095337,0.127103790640831,0.436125874519348,2.59499979019165,3.7703001499176,0.300000011920929,30.0939826965332,0,0,"189295987020004",0,"OAK",0,0,0,0,0
"OAK_BAU",2019,20.9178791046143,12.1189489364624,4.59107303619385,0.66265881061554,0.312547624111176,2.92266774177551,2.90212082862854,0.440000027418137,32.7489471435547,1.49901235103607,0,"189295987020004",5,"OAK",0.347210250843543,0,0.0917011559965364,0,0.438911406840079
"OAK_BAU",2024,23.1825828552246,13.475396156311,5.16165494918823,1.01316785812378,0.368123739957809,4.11435699462891,3.0098865032196,0.680000007152557,37.5297775268555,1.16352641582489,0,"189295987020004",10,"OAK",0.272682335487857,0,0.0670631448491587,0,0.339745480337016
"OAK_BAU",2029,24.3351650238037,13.8501596450806,5.56411218643188,1.55380034446716,0.664140582084656,4.73151063919067,3.18066573143005,1.01999998092651,41.0493927001953,1.72036170959473,0,"189295987020004",15,"OAK",0.336373533740964,0,0.142301949894056,0,0.478675483635019
"OAK_BAU",2034,25.8875942230225,14.4565801620483,6.0527777671814,1.89116501808167,0.66374683380127,5.19571352005005,3.28505420684814,1.01999998092651,43.9960517883301,1.44259202480316,0,"189295987020004",20,"OAK",0.240115967961574,0,0.149046565832759,0,0.389162533794333
"OAK_BAU",2039,26.7288360595703,14.972692489624,6.20030117034912,2.50062561035156,0.519904375076294,5.95912837982178,3.44236707687378,1.01999998092651,46.371166229248,2.47166609764099,0,"189295987020004",25,"OAK",0.422981863396919,0,0.246112765221638,0,0.669094628618557
"OAK_GROW",2014,18.7098541259766,10.8496923446655,4.15560007095337,0.127103790640831,0.436125874519348,2.59499979019165,3.7703001499176,0.300000011920929,30.0939826965332,0,0,"189295987020004",0,"OAK",0,0,0,0,0
"OAK_GROW",2019,21.8085956573486,12.92041015625,4.82286977767944,0.367494076490402,1.15443181991577,2.21007394790649,2.85957860946655,0.440000027418137,33.6630401611328,0,0,"189295987020004",5,"OAK",0,0,0,0,0
"OAK_GROW",2024,25.9222640991211,15.5259618759155,5.8514552116394,0.35905858874321,0.378311514854431,3.52227687835693,2.99339032173157,0.680000007152557,39.7067565917969,0,0,"189295987020004",10,"OAK",0,0,0,0,0
"OAK_GROW",2029,29.2766647338867,17.5615386962891,6.76778650283813,0.467132180929184,0.855719089508057,3.58067846298218,3.19898009300232,1.01999998092651,45.1669616699219,0,0,"189295987020004",15,"OAK",0,0,0,0,0
"OAK_GROW",2034,32.9392929077148,19.87912940979,7.77349710464478,0.562367498874664,0.935150980949402,4.06511497497559,3.37184000015259,1.01999998092651,50.6672668457031,0,0,"189295987020004",20,"OAK",0,0,0,0,0
"OAK_GROW",2039,36.8693695068359,22.3734340667725,8.89833736419678,0.650001585483551,0.976129710674286,4.44762659072876,3.56174874305725,1.01999998092651,56.4232177734375,0,0,"189295987020004",25,"OAK",0,0,0,0,0
"OAK_BAU",2014,20.8799705505371,12.8014106750488,4.64400148391724,0.050516277551651,0.312044978141785,3.09593296051025,3.51682353019714,0.560000002384186,33.0592918395996,0,0,"189295991020004",0,"OAK",0,0,0,0,0
