"CaseID","StandID","Year","Age","Tpa","BA","SDI","CCF","TopHt","QMD","MCuFt","SCuFt","SBdFt","RTpa","RMCuFt","RSCuFt","RSBdFt","ATBA","ATSDI","ATCCF","ATTopHt","ATQMD","PrdLen","Acc","Mort","MAI","ForTyp","SizeCls","StkCls","Stand_CN"
"65d3563f-d5af-4454-81e3-c9879794dc28","MBB_GROW",2027,66,1252,131,267,290,87,4.37200593948364,2740,1383,7860,0,0,0,0,131,267,290,87,4.37200593948364,5,84,15,41.5151519775391,801,1,1,"433034221489998"
"65d3563f-d5af-4454-81e3-c9879794dc28","MBB_GROW",2032,71,1124,149,303,330,88,4.9259090423584,3084,1666,9505,0,0,0,0,149,303,330,88,4.9259090423584,5,102,34,43.4366188049316,801,1,1,"433034221489998"
"65d3563f-d5af-4454-81e3-c9879794dc28","MBB_GROW",2037,76,889,155,306,336,90,5.66036128997803,3425,1967,11473,0,0,0,0,155,306,336,90,5.66036128997803,5,84,37,45.065788269043,801,1,1,"433034221489998"
"65d3563f-d5af-4454-81e3-c9879794dc28","MBB_GROW",2042,81,724,159,305,335,91,6.35355567932129,3661,2201,12745,0,0,0,0,159,305,335,91,6.35355567932129,5,89,34,45.1975326538086,801,1,1,"433034221489998"
"65d3563f-d5af-4454-81e3-c9879794dc28","MBB_GROW",2047,86,621,165,308,336,93,6.97658348083496,3935,2375,13976,0,0,0,0,165,308,336,93,6.97658348083496,0,0,0,45.7558135986328,801,1,1,"433034221489998"
"88281ad1-7067-4b05-8067-6883c79b2e3a","MBB_GROW",2016,75,1245,128,200,170,96,4.35010814666748,4023,3438,20640,0,0,0,0,128,200,170,96,4.35010814666748,5,71,165,53.6399993896484,801,1,2,"335232165489998"
"88281ad1-7067-4b05-8067-6883c79b2e3a","MBB_GROW",2021,80,885,111,180,147,100,4.79367923736572,3554,3015,18288,0,0,0,0,111,180,147,100,4.79367923736572,5,72,47,44.4249992370605,801,1,2,"335232165489998"
"88281ad1-7067-4b05-8067-6883c79b2e3a","MBB_GROW",2026,85,812,122,211,183,105,5.24130725860596,3683,3151,19572,0,0,0,0,122,211,183,105,5.24130725860596,5,76,18,43.3294105529785,801,1,2,"335232165489998"
"88281ad1-7067-4b05-8067-6883c79b2e3a","MBB_GROW",2031,90,791,137,244,227,107,5.64350748062134,3973,3416,21311,0,0,0,0,137,244,227,107,5.64350748062134,5,73,50,44.1444435119629,801,1,2,"335232165489998"
"88281ad1-7067-4b05-8067-6883c79b2e3a","MBB_GROW",2036,95,746,147,262,257,110,6.00735139846802,4087,3585,22727,0,0,0,0,147,262,257,110,6.00735139846802,5,67,19,43.021053314209,801,1,2,"335232165489998"
"88281ad1-7067-4b05-8067-6883c79b2e3a","MBB_GROW",2041,100,730,154,272,266,112,6.21886491775513,4326,3812,24348,0,0,0,0,154,272,266,112,6.21886491775513,5,69,28,43.2599983215332,801,1,2,"335232165489998"
"88281ad1-7067-4b05-8067-6883c79b2e3a","MBB_GROW",2046,105,708,161,283,275,114,6.4585771560669,4534,4138,26380,0,0,0,0,161,283,275,114,6.4585771560669,0,0,0,43.1809539794922,801,1,1,"335232165489998"
"8f5b5ac1-900f-457a-925f-55c0d9e11d53","MBB_GROW",2018,66,1659,89,137,146,101,3.12930226325989,2926,2309,14010,0,0,0,0,89,137,146,101,3.12930226325989,5,46,4,44.3333320617676,801,1,2,"480976796489998"
"8f5b5ac1-900f-457a-925f-55c0d9e11d53","MBB_GROW",2023,71,1598,116,222,249,102,3.653160572052,3137,2475,15266,0,0,0,0,116,222,249,102,3.653160572052,5,45,21,44.1830978393555,801,1,2,"480976796489998"
"8f5b5ac1-900f-457a-925f-55c0d9e11d53","MBB_GROW",2028,76,1296,151,303,392,102,4.61862087249756,3256,2586,16077,0,0,0,0,151,303,392,102,4.61862087249756,5,42,7,42.8421058654785,801,1,1,"480976796489998"
"8f5b5ac1-900f-457a-925f-55c0d9e11d53","MBB_GROW",2033,81,1190,161,322,427,103,4.98556423187256,3427,2865,17986,0,0,0,0,161,322,427,103,4.98556423187256,5,42,12,42.3086433410645,801,1,1,"480976796489998"
"8f5b5ac1-900f-457a-925f-55c0d9e11d53","MBB_GROW",2038,86,1039,163,316,421,103,5.35487604141235,3576,2997,18627,0,0,0,0,163,316,421,103,5.35487604141235,5,47,13,41.5813941955566,801,1,1,"480976796489998"
"8f5b5ac1-900f-457a-925f-55c0d9e11d53","MBB_GROW",2043,91,907,167,317,425,103,5.80921649932861,3747,3122,19640,0,0,0,0,167,317,425,103,5.80921649932861,5,43,10,41.1758232116699,801,1,1,"480976796489998"
"8f5b5ac1-900f-457a-925f-55c0d9e11d53","MBB_GROW",2048,96,823,170,317,426,103,6.16028451919556,3912,3364,21069,0,0,0,0,170,317,426,103,6.16028451919556,0,0,0,40.75,801,1,1,"480976796489998"
"1dc4aed7-3fd4-4e68-a403-41f1885cd0ee","MBB_GROW",2018,70,594,152,245,252,93,6.84927892684937,4268,3185,19050,0,0,0,0,152,245,252,93,6.84927892684937,5,77,102,60.9714279174805,503,1,2,"480976801489998"
"1dc4aed7-3fd4-4e68-a403-41f1885cd0ee","MBB_GROW",2023,75,503,149,243,252,92,7.35951900482178,4145,3091,18456,0,0,0,0,149,243,252,92,7.35951900482178,5,87,14,55.2666664123535,503,1,2,"480976801489998"
"1dc4aed7-3fd4-4e68-a403-41f1885cd0ee","MBB_GROW",2028,80,486,162,266,273,93,7.82107639312744,4514,3596,21506,0,0,0,0,162,266,273,93,7.82107639312744,5,85,17,56.4249992370605,503,1,2,"480976801489998"
"1dc4aed7-3fd4-4e68-a403-41f1885cd0ee","MBB_GROW",2033,85,468,174,284,289,94,8.2599458694458,4859,3900,23750,0,0,0,0,174,284,289,94,8.2599458694458,5,101,28,57.1647071838379,503,1,1,"480976801489998"
"1dc4aed7-3fd4-4e68-a403-41f1885cd0ee","MBB_GROW",2038,90,440,185,297,300,95,8.77803993225098,5221,4238,26018,0,0,0,0,185,297,300,95,8.77803993225098,5,108,78,58.0111122131348,506,1,1,"480976801489998"
"1dc4aed7-3fd4-4e68-a403-41f1885cd0ee","MBB_GROW",2043,95,373,185,291,292,97,9.52693176269531,5373,4540,28216,0,0,0,0,185,291,292,97,9.52693176269531,5,103,81,56.5578956604004,506,1,1,"480976801489998"
"1dc4aed7-3fd4-4e68-a403-41f1885cd0ee","MBB_GROW",2048,100,320,185,285,283,97,10.2907037734985,5487,4654,28891,0,0,0,0,185,285,283,97,10.2907037734985,0,0,0,54.8699989318848,506,1,1,"480976801489998"
"2132eea5-af4d-4ee1-a929-7ae3fe795ad1","MBB_GROW",2015,50,957,109,184,183,97,4.57336902618408,3143,2071,12510,0,0,0,0,109,184,183,97,4.57336902618408,5,69,104,62.8600006103516,506,1,2,"221698164020004"
"2132eea5-af4d-4ee1-a929-7ae3fe795ad1","MBB_GROW",2020,55,704,103,179,176,96,5.18403768539429,2968,1944,11774,0,0,0,0,103,179,176,96,5.18403768539429,5,69,20,53.9636344909668,801,1,2,"221698164020004"
"2132eea5-af4d-4ee1-a929-7ae3fe795ad1","MBB_GROW",2025,60,686,117,209,207,96,5.59081983566284,3209,2301,14106,0,0,0,0,117,209,207,96,5.59081983566284,5,60,6,53.4833335876465,801,1,2,"221698164020004"
"2132eea5-af4d-4ee1-a929-7ae3fe795ad1","MBB_GROW",2030,65,675,130,234,234,97,5.93410491943359,3478,2500,15249,0,0,0,0,130,234,234,97,5.93410491943359,5,79,10,53.5076904296875,801,1,2,"221698164020004"
"2132eea5-af4d-4ee1-a929-7ae3fe795ad1","MBB_GROW",2035,70,651,143,254,258,98,6.34976816177368,3823,2872,17966,0,0,0,0,143,254,258,98,6.34976816177368,5,65,10,54.6142845153809,801,1,2,"221698164020004"
"2132eea5-af4d-4ee1-a929-7ae3fe795ad1","MBB_GROW",2040,75,630,154,272,277,98,6.70118093490601,4097,3335,20941,0,0,0,0,154,272,277,98,6.70118093490601,5,62,11,54.6266670227051,801,1,1,"221698164020004"
"2132eea5-af4d-4ee1-a929-7ae3fe795ad1","MBB_GROW",2045,80,609,167,291,297,99,7.0848879814148,4347,3560,22178,0,0,0,0,167,291,297,99,7.0848879814148,0,0,0,54.3375015258789,805,1,1,"221698164020004"
"60a54853-e146-4af5-b08b-511235fc1e1c","MBB_GROW",2014,67,393,98,183,215,79,6.7628812789917,2115,1264,7320,0,0,0,0,98,183,215,79,6.7628812789917,5,115,3,31.5671634674072,805,1,2,"221698172020004"
"60a54853-e146-4af5-b08b-511235fc1e1c","MBB_GROW",2019,72,382,115,209,241,81,7.43081903457642,2672,1511,8827,0,0,0,0,115,209,241,81,7.43081903457642,5,108,6,37.1111106872559,805,1,2,"221698172020004"
"60a54853-e146-4af5-b08b-511235fc1e1c","MBB_GROW",2024,77,370,132,234,266,83,8.07281589508057,3183,1773,10791,0,0,0,0,132,234,266,83,8.07281589508057,5,101,10,41.3376617431641,805,1,1,"221698172020004"
"60a54853-e146-4af5-b08b-511235fc1e1c","MBB_GROW",2029,82,356,147,257,287,85,8.70406150817871,3641,2209,13319,0,0,0,0,147,257,287,85,8.70406150817871,5,93,12,44.4024391174316,805,1,1,"221698172020004"
"60a54853-e146-4af5-b08b-511235fc1e1c","MBB_GROW",2034,87,341,158,271,295,87,9.22727966308594,4042,2627,15609,0,0,0,0,158,271,295,87,9.22727966308594,5,126,19,46.4597702026367,805,1,1,"221698172020004"
"60a54853-e146-4af5-b08b-511235fc1e1c","MBB_GROW",2039,92,321,172,286,304,89,9.91170501708984,4574,3165,19301,0,0,0,0,172,286,304,89,9.91170501708984,5,110,13,49.7173919677734,805,1,1,"221698172020004"
"60a54853-e146-4af5-b08b-511235fc1e1c","MBB_GROW",2044,97,310,184,300,313,91,10.4314346313477,5060,3587,21959,0,0,0,0,184,300,313,91,10.4314346313477,0,0,0,52.1649475097656,805,1,1,"221698172020004"
"8467f4ec-7874-43df-95ed-1e0016083168","MBB_GROW",2017,61,153,100,142,136,92,10.9696102142334,3254,2716,17550,0,0,0,0,100,142,136,92,10.9696102142334,5,70,6,53.3442611694336,801,1,2,"480976345489998"
"8467f4ec-7874-43df-95ed-1e0016083168","MBB_GROW",2022,66,76,108,151,143,94,16.1484355926514,3571,2996,19427,0,0,0,0,108,151,143,94,16.1484355926514,5,62,8,54.1060600280762,801,1,2,"480976345489998"
"8467f4ec-7874-43df-95ed-1e0016083168","MBB_GROW",2027,71,74,114,157,148,95,16.8343143463135,3841,3287,21289,0,0,0,0,114,157,148,95,16.8343143463135,5,57,9,54.0985908508301,801,1,2,"480976345489998"
"8467f4ec-7874-43df-95ed-1e0016083168","MBB_GROW",2032,76,71,119,162,152,97,17.4744815826416,4081,3591,23353,0,0,0,0,119,162,152,97,17.4744815826416,5,64,9,53.6973686218262,801,1,2,"480976345489998"
"8467f4ec-7874-43df-95ed-1e0016083168","MBB_GROW",2037,81,69,125,168,157,99,18.196475982666,4355,3930,25287,0,0,0,0,125,168,157,99,18.196475982666,5,66,10,53.7654304504395,801,1,2,"480976345489998"
"8467f4ec-7874-43df-95ed-1e0016083168","MBB_GROW",2042,86,67,131,174,161,101,18.9239044189453,4633,4182,27357,0,0,0,0,131,174,161,101,18.9239044189453,5,69,11,53.8720932006836,801,1,2,"480976345489998"
"8467f4ec-7874-43df-95ed-1e0016083168","MBB_GROW",2047,91,65,137,180,165,103,19.6718597412109,4923,4444,28985,0,0,0,0,137,180,165,103,19.6718597412109,0,0,0,54.0988998413086,801,1,2,"480976345489998"
"af75cb71-b9ff-48dc-845c-3ca0975ce725","MBB_GROW",2017,51,2220,57,105,123,68,2.17221403121948,1335,633,3870,0,0,0,0,57,105,123,68,2.17221403121948,5,33,46,26.1764698028564,801,2,3,"480976356489998"
"af75cb71-b9ff-48dc-845c-3ca0975ce725","MBB_GROW",2022,56,1783,57,118,116,73,2.41599488258362,1271,680,4018,0,0,0,0,57,118,116,73,2.41599488258362,5,41,10,22.6964282989502,805,2,3,"480976356489998"
"af75cb71-b9ff-48dc-845c-3ca0975ce725","MBB_GROW",2027,61,1728,80,185,183,75,2.90635395050049,1422,756,4566,0,0,0,0,80,185,183,75,2.90635395050049,5,50,6,23.3114757537842,805,1,2,"480976356489998"
"af75cb71-b9ff-48dc-845c-3ca0975ce725","MBB_GROW",2032,66,1644,105,246,258,79,3.42816996574402,1639,935,5746,0,0,0,0,105,246,258,79,3.42816996574402,5,45,10,24.8333339691162,805,1,2,"480976356489998"
"af75cb71-b9ff-48dc-845c-3ca0975ce725","MBB_GROW",2037,71,1496,127,291,321,81,3.94210004806519,1812,1032,6387,0,0,0,0,127,291,321,81,3.94210004806519,5,44,9,25.5211277008057,805,1,2,"480976356489998"
"af75cb71-b9ff-48dc-845c-3ca0975ce725","MBB_GROW",2042,76,1379,146,327,368,83,4.40791797637939,1986,1409,8419,0,0,0,0,146,327,368,83,4.40791797637939,5,41,5,26.1315784454346,805,3,1,"480976356489998"
"af75cb71-b9ff-48dc-845c-3ca0975ce725","MBB_GROW",2047,81,1321,157,344,386,85,4.66455173492432,2164,1624,9750,0,0,0,0,157,344,386,85,4.66455173492432,0,0,0,26.7160491943359,805,3,1,"480976356489998"
"508b15cc-6345-4962-bf47-7fe286d53540","MBB_GROW",2015,52,3063,93,172,176,59,2.35863995552063,1746,1000,5610,0,0,0,0,93,172,176,59,2.35863995552063,5,27,180,33.5769233703613,997,1,2,"221697753020004"
"508b15cc-6345-4962-bf47-7fe286d53540","MBB_GROW",2020,57,2412,66,152,129,63,2.24570918083191,980,493,2631,0,0,0,0,66,152,129,63,2.24570918083191,5,32,31,17.1929817199707,801,1,3,"221697753020004"
"508b15cc-6345-4962-bf47-7fe286d53540","MBB_GROW",2025,62,2276,92,235,205,66,2.72725653648376,984,546,3068,0,0,0,0,92,235,205,66,2.72725653648376,5,63,7,15.8709678649902,801,1,2,"221697753020004"
"508b15cc-6345-4962-bf47-7fe286d53540","MBB_GROW",2030,67,2018,122,304,279,70,3.32913112640381,1264,675,3840,0,0,0,0,122,304,279,70,3.32913112640381,5,44,3,18.8656711578369,801,1,2,"221697753020004"
"508b15cc-6345-4962-bf47-7fe286d53540","MBB_GROW",2035,72,1848,149,360,340,74,3.83999085426331,1471,909,4946,0,0,0,0,149,360,340,74,3.83999085426331,5,95,2,20.4305553436279,801,3,1,"221697753020004"
"508b15cc-6345-4962-bf47-7fe286d53540","MBB_GROW",2040,77,1695,169,395,378,75,4.27176284790039,1934,1035,5824,0,0,0,0,169,395,378,75,4.27176284790039,5,86,6,25.1168823242188,801,1,1,"221697753020004"
"508b15cc-6345-4962-bf47-7fe286d53540","MBB_GROW",2045,82,1439,174,393,369,78,4.71215867996216,2334,1129,6474,0,0,0,0,174,393,369,78,4.71215867996216,0,0,0,28.463415145874,801,1,1,"221697753020004"
"cdd1cc57-b1e3-4b4a-9fdf-7ab1d2836184","MBB_GROW",2017,88,471,77,137,140,72,5.46732568740845,1693,947,5550,0,0,0,0,77,137,140,72,5.46732568740845,5,79,4,19.2386360168457,801,1,2,"433034010489998"
"cdd1cc57-b1e3-4b4a-9fdf-7ab1d2836184","MBB_GROW",2022,93,316,89,156,158,74,7.1995325088501,2067,1234,7285,0,0,0,0,89,156,158,74,7.1995325088501,5,80,9,22.2258071899414,801,1,2,"433034010489998"
"cdd1cc57-b1e3-4b4a-9fdf-7ab1d2836184","MBB_GROW",2027,98,307,102,177,178,76,7.82287454605103,2424,1427,8355,0,0,0,0,102,177,178,76,7.82287454605103,5,74,10,24.7346935272217,801,1,2,"433034010489998"
"cdd1cc57-b1e3-4b4a-9fdf-7ab1d2836184","MBB_GROW",2032,103,298,114,194,196,78,8.3607988357544,2743,1653,9732,0,0,0,0,114,194,196,78,8.3607988357544,5,71,10,26.631067276001,801,1,2,"433034010489998"
"cdd1cc57-b1e3-4b4a-9fdf-7ab1d2836184","MBB_GROW",2037,108,290,125,211,214,79,8.88028621673584,3045,1893,11438,0,0,0,0,125,211,214,79,8.88028621673584,5,66,16,28.1944446563721,801,1,1,"433034010489998"
"cdd1cc57-b1e3-4b4a-9fdf-7ab1d2836184","MBB_GROW",2042,113,279,132,221,224,80,9.33355140686035,3294,2030,12246,0,0,0,0,132,221,224,80,9.33355140686035,5,79,18,29.1504421234131,801,1,1,"433034010489998"
"cdd1cc57-b1e3-4b4a-9fdf-7ab1d2836184","MBB_GROW",2047,118,267,142,232,235,82,9.86704158782959,3597,2420,14695,0,0,0,0,142,232,235,82,9.86704158782959,0,0,0,30.4830513000488,801,1,1,"433034010489998"
"6567ec8e-2cd2-4e9b-b098-6bc57eae5b23","MBB_GROW",2015,137,1101,131,217,182,80,4.67073965072632,3178,2651,15000,0,0,0,0,131,217,182,80,4.67073965072632,5,65,6,23.1970806121826,105,1,2,"221697574020004"
"6567ec8e-2cd2-4e9b-b098-6bc57eae5b23","MBB_GROW",2020,142,1071,145,250,216,84,4.97386026382446,3476,2924,16926,0,0,0,0,145,250,216,84,4.97386026382446,5,77,20,24.4788722991943,105,1,1,"221697574020004"
"6567ec8e-2cd2-4e9b-b098-6bc57eae5b23","MBB_GROW",2025,147,971,165,302,284,87,5.57946872711182,3758,3159,18453,0,0,0,0,165,302,284,87,5.57946872711182,5,79,15,25.5646266937256,801,1,1,"221697574020004"
"6567ec8e-2cd2-4e9b-b098-6bc57eae5b23","MBB_GROW",2030,152,909,179,330,310,91,6.01394128799438,4080,3416,20223,0,0,0,0,179,330,310,91,6.01394128799438,5,66,12,26.8421058654785,104,1,1,"221697574020004"
"6567ec8e-2cd2-4e9b-b098-6bc57eae5b23","MBB_GROW",2035,157,866,192,353,332,94,6.37078189849854,4352,3654,21860,0,0,0,0,192,353,332,94,6.37078189849854,5,73,10,27.7197456359863,104,1,1,"221697574020004"
"6567ec8e-2cd2-4e9b-b098-6bc57eae5b23","MBB_GROW",2040,162,833,204,374,352,96,6.70290756225586,4669,4009,23868,0,0,0,0,204,374,352,96,6.70290756225586,5,76,7,28.820987701416,104,1,1,"221697574020004"
"6567ec8e-2cd2-4e9b-b098-6bc57eae5b23","MBB_GROW",2045,167,814,213,385,363,99,6.93089437484741,5015,4316,26094,0,0,0,0,213,385,363,99,6.93089437484741,0,0,0,30.0299396514893,104,1,1,"221697574020004"
"4aa991e8-32ee-4275-bb70-d93a1a1ac3ef","MBB_GROW",2020,52,2106,106,199,202,65,3.03727555274963,2111,1162,6510,0,0,0,0,106,199,202,65,3.03727555274963,5,71,222,40.5961532592773,997,1,2,"678976594126144"
"4aa991e8-32ee-4275-bb70-d93a1a1ac3ef","MBB_GROW",2025,57,1237,78,166,143,68,3.4027087688446,1357,640,3633,0,0,0,0,78,166,143,68,3.4027087688446,5,78,37,23.8070182800293,801,1,3,"678976594126144"
"4aa991e8-32ee-4275-bb70-d93a1a1ac3ef","MBB_GROW",2030,62,1104,99,216,179,69,4.06076049804688,1561,660,3689,0,0,0,0,99,216,179,69,4.06076049804688,5,89,8,25.1774196624756,801,1,2,"678976594126144"
"4aa991e8-32ee-4275-bb70-d93a1a1ac3ef","MBB_GROW",2035,67,1042,125,267,222,67,4.69850254058838,1970,974,5438,0,0,0,0,125,267,222,67,4.69850254058838,5,110,3,29.4029846191406,105,2,2,"678976594126144"
"4aa991e8-32ee-4275-bb70-d93a1a1ac3ef","MBB_GROW",2040,72,984,145,301,251,71,5.20245409011841,2502,1166,6860,0,0,0,0,145,301,251,71,5.20245409011841,5,108,3,34.75,105,1,1,"678976594126144"
"4aa991e8-32ee-4275-bb70-d93a1a1ac3ef","MBB_GROW",2045,77,933,165,332,275,75,5.6970944404602,3028,1522,8373,0,0,0,0,165,332,275,75,5.6970944404602,5,97,4,39.3246765136719,105,1,1,"678976594126144"
"4aa991e8-32ee-4275-bb70-d93a1a1ac3ef","MBB_GROW",2050,82,887,183,359,295,78,6.14083385467529,3495,2539,14496,0,0,0,0,183,359,295,78,6.14083385467529,0,0,0,42.6219520568848,105,1,1,"678976594126144"
"f22a9103-646d-4d76-9659-46b10b693348","MBB_GROW",2020,67,1632,90,184,216,79,3.18003296852112,1800,1013,5670,0,0,0,0,90,184,216,79,3.18003296852112,5,81,3,26.8656711578369,801,1,2,"678976841126144"
"f22a9103-646d-4d76-9659-46b10b693348","MBB_GROW",2025,72,1434,110,227,263,82,3.75537371635437,2190,1452,8347,0,0,0,0,110,227,263,82,3.75537371635437,5,81,10,30.4166660308838,801,1,2,"678976841126144"
"f22a9103-646d-4d76-9659-46b10b693348","MBB_GROW",2030,77,1284,132,272,321,84,4.33672285079956,2543,1683,9797,0,0,0,0,132,272,321,84,4.33672285079956,5,93,10,33.0259742736816,801,1,2,"678976841126144"
"f22a9103-646d-4d76-9659-46b10b693348","MBB_GROW",2035,82,1182,152,311,372,86,4.86372709274292,2961,1949,11522,0,0,0,0,152,311,372,86,4.86372709274292,5,98,9,36.1097564697266,801,1,1,"678976841126144"
"f22a9103-646d-4d76-9659-46b10b693348","MBB_GROW",2040,87,1110,171,342,414,88,5.31119155883789,3409,2198,13092,0,0,0,0,171,342,414,88,5.31119155883789,5,79,32,39.1839065551758,801,1,1,"678976841126144"
"f22a9103-646d-4d76-9659-46b10b693348","MBB_GROW",2045,92,916,176,340,414,89,5.93120718002319,3642,2418,14855,0,0,0,0,176,340,414,89,5.93120718002319,5,85,33,39.5869560241699,801,1,1,"678976841126144"
"f22a9103-646d-4d76-9659-46b10b693348","MBB_GROW",2050,97,777,180,339,408,90,6.51032161712646,3901,2598,15514,0,0,0,0,180,339,408,90,6.51032161712646,0,0,0,40.216495513916,801,1,1,"678976841126144"
"90029050-e1cb-4d17-9038-011d17850d90","MBB_GROW",2018,83,3363,109,226,252,91,2.43263721466064,2286,1262,7230,0,0,0,0,109,226,252,91,2.43263721466064,5,100,40,27.5421695709229,801,1,2,"480976579489998"
"90029050-e1cb-4d17-9038-011d17850d90","MBB_GROW",2023,88,2828,132,295,310,94,2.93081665039062,2585,1522,8804,0,0,0,0,132,295,310,94,2.93081665039062,5,97,43,29.375,801,1,1,"480976579489998"
"90029050-e1cb-4d17-9038-011d17850d90","MBB_GROW",2028,93,2015,155,343,373,96,3.75347900390625,2857,1799,10725,0,0,0,0,155,343,373,96,3.75347900390625,5,74,41,30.7204303741455,801,1,1,"480976579489998"
"90029050-e1cb-4d17-9038-011d17850d90","MBB_GROW",2033,98,1512,159,341,384,98,4.39188432693481,3024,2020,12177,0,0,0,0,159,341,384,98,4.39188432693481,5,77,40,30.8571434020996,801,1,1,"480976579489998"
"90029050-e1cb-4d17-9038-011d17850d90","MBB_GROW",2038,103,1191,162,336,388,99,5.00015926361084,3210,2182,13479,0,0,0,0,162,336,388,99,5.00015926361084,5,84,39,31.1650485992432,801,1,1,"480976579489998"
"90029050-e1cb-4d17-9038-011d17850d90","MBB_GROW",2043,108,975,167,334,385,100,5.59932708740234,3434,2399,14712,0,0,0,0,167,334,385,100,5.59932708740234,5,95,31,31.7962970733643,801,1,1,"480976579489998"
"90029050-e1cb-4d17-9038-011d17850d90","MBB_GROW",2048,113,846,171,330,378,101,6.08197355270386,3752,2761,16800,0,0,0,0,171,330,378,101,6.08197355270386,0,0,0,33.203540802002,801,1,1,"480976579489998"
"3f50adfb-6565-41c8-8476-375421e05c90","MBB_GROW",2016,154,849,125,207,205,86,5.1899299621582,3302,2041,12420,0,0,0,0,125,207,205,86,5.1899299621582,5,61,133,21.4415588378906,801,1,2,"335231305489998"
"3f50adfb-6565-41c8-8476-375421e05c90","MBB_GROW",2021,159,807,111,185,178,89,5.022545337677,2943,2103,12998,0,0,0,0,111,185,178,89,5.022545337677,5,53,26,18.5094337463379,801,1,2,"335231305489998"
"3f50adfb-6565-41c8-8476-375421e05c90","MBB_GROW",2026,164,779,119,206,200,91,5.29869174957275,3080,2356,14468,0,0,0,0,119,206,200,91,5.29869174957275,5,67,8,18.7804870605469,801,1,2,"335231305489998"
"3f50adfb-6565-41c8-8476-375421e05c90","MBB_GROW",2031,169,756,133,234,233,93,5.68932485580444,3373,2733,16829,0,0,0,0,133,234,233,93,5.68932485580444,5,63,10,19.9585800170898,801,1,2,"335231305489998"
"3f50adfb-6565-41c8-8476-375421e05c90","MBB_GROW",2036,174,717,145,254,259,95,6.09181118011475,3637,2954,18262,0,0,0,0,145,254,259,95,6.09181118011475,5,55,9,20.9022979736328,801,1,2,"335231305489998"
"3f50adfb-6565-41c8-8476-375421e05c90","MBB_GROW",2041,179,684,154,269,277,96,6.43340492248535,3867,3230,19726,0,0,0,0,154,269,277,96,6.43340492248535,5,62,8,21.6033515930176,801,1,1,"335231305489998"
"3f50adfb-6565-41c8-8476-375421e05c90","MBB_GROW",2046,184,657,164,283,294,97,6.76830244064331,4137,3452,21521,0,0,0,0,164,283,294,97,6.76830244064331,0,0,0,22.4836959838867,801,1,1,"335231305489998"
"926fff88-ec3b-4374-999e-398987115d5b","MBB_GROW",2018,64,2862,113,212,223,86,2.69418382644653,2573,1790,10410,0,0,0,0,113,212,223,86,2.69418382644653,5,114,9,40.203125,801,1,2,"480976770489998"
"926fff88-ec3b-4374-999e-398987115d5b","MBB_GROW",2023,69,2026,147,288,299,88,3.65208292007446,3099,2157,12697,0,0,0,0,147,288,299,88,3.65208292007446,5,160,25,44.9130439758301,801,1,1,"480976770489998"
"926fff88-ec3b-4374-999e-398987115d5b","MBB_GROW",2028,74,1319,173,329,353,89,4.90255212783813,3771,2608,15576,0,0,0,0,173,329,353,89,4.90255212783813,5,116,55,50.9594612121582,801,1,1,"480976770489998"
"926fff88-ec3b-4374-999e-398987115d5b","MBB_GROW",2033,79,745,173,309,325,90,6.52483654022217,4079,2938,17602,0,0,0,0,173,309,325,90,6.52483654022217,5,113,74,51.6329116821289,801,1,1,"480976770489998"
"926fff88-ec3b-4374-999e-398987115d5b","MBB_GROW",2038,84,523,173,296,307,91,7.79327821731567,4274,3194,19578,0,0,0,0,173,296,307,91,7.79327821731567,5,122,86,50.8809509277344,805,1,1,"480976770489998"
"926fff88-ec3b-4374-999e-398987115d5b","MBB_GROW",2043,89,395,173,284,290,92,8.96281242370605,4452,3481,21294,0,0,0,0,173,284,290,92,8.96281242370605,5,110,70,50.0224723815918,805,1,1,"480976770489998"
"926fff88-ec3b-4374-999e-398987115d5b","MBB_GROW",2048,94,321,174,275,276,93,9.95885944366455,4649,3689,22665,0,0,0,0,174,275,276,93,9.95885944366455,0,0,0,49.457447052002,805,1,1,"480976770489998"
"136ec661-8986-4433-a1b9-43181b120a22","MBB_GROW",2018,110,3321,77,133,139,80,2.06352376937866,1934,1248,7140,0,0,0,0,77,133,139,80,2.06352376937866,5,43,2,17.5818176269531,503,1,3,"535844304126144"
"136ec661-8986-4433-a1b9-43181b120a22","MBB_GROW",2023,115,3178,88,168,164,82,2.25686764717102,2138,1498,8536,0,0,0,0,88,168,164,82,2.25686764717102,5,49,10,18.5913047790527,503,1,2,"535844304126144"
"136ec661-8986-4433-a1b9-43181b120a22","MBB_GROW",2028,120,2918,112,240,238,84,2.64917707443237,2331,1654,9643,0,0,0,0,112,240,238,84,2.64917707443237,5,47,14,19.4249992370605,503,1,2,"535844304126144"
"136ec661-8986-4433-a1b9-43181b120a22","MBB_GROW",2033,125,2576,133,293,309,85,3.07207298278809,2498,1773,10529,0,0,0,0,133,293,309,85,3.07207298278809,5,42,13,19.9839992523193,503,1,2,"535844304126144"
"136ec661-8986-4433-a1b9-43181b120a22","MBB_GROW",2038,130,2299,147,324,360,86,3.42787075042725,2645,1984,11881,0,0,0,0,147,324,360,86,3.42787075042725,5,48,19,20.3461532592773,503,1,1,"535844304126144"
"136ec661-8986-4433-a1b9-43181b120a22","MBB_GROW",2043,135,1948,154,328,374,87,3.8015923500061,2794,2112,12341,0,0,0,0,154,328,374,87,3.8015923500061,5,50,17,20.6962966918945,503,1,1,"535844304126144"
